ENSG00000186092.7,6166.0,,
ENSG00000284733.2,938.0,1.0,1.0
ENSG00000284662.1,994.0,1.0,1.0
ENSG00000187634.13,20652.0,2.0,17.0
ENSG00000188976.11,15106.0,1.0,19.0
ENSG00000187961.14,5135.0,2.0,16.0
ENSG00000187583.11,9383.0,2.0,20.0
ENSG00000187642.9,6889.0,2.0,7.0
ENSG00000188290.11,1210.0,3.0,8.0
ENSG00000187608.10,13402.0,1.0,3.0
ENSG00000188157.15,35998.0,2.0,41.0
ENSG00000237330.3,3339.0,1.0,2.0
ENSG00000131591.18,34543.0,4.0,19.0
ENSG00000162571.14,24056.0,2.0,19.0
ENSG00000186891.14,3084.0,4.0,10.0
ENSG00000186827.11,2813.0,1.0,7.0
ENSG00000078808.19,15158.0,2.0,4.0
ENSG00000176022.7,2804.0,1.0,1.0
ENSG00000184163.3,4276.0,1.0,8.0
ENSG00000160087.21,19955.0,5.0,16.0
ENSG00000162572.21,11593.0,4.0,23.0
ENSG00000131584.19,17219.0,2.0,26.0
ENSG00000169972.12,3080.0,1.0,8.0
ENSG00000127054.21,13102.0,7.0,39.0
ENSG00000224051.7,4140.0,1.0,3.0
ENSG00000169962.5,4034.0,1.0,6.0
ENSG00000107404.20,14142.0,3.0,22.0
ENSG00000162576.17,9088.0,4.0,17.0
ENSG00000175756.13,1765.0,4.0,9.0
ENSG00000221978.12,13624.0,3.0,20.0
ENSG00000242485.6,5384.0,2.0,6.0
ENSG00000235098.9,3349.0,5.0,11.0
ENSG00000205116.4,4384.0,1.0,2.0
ENSG00000179403.12,8021.0,2.0,6.0
ENSG00000215915.10,20474.0,1.0,12.0
ENSG00000160072.20,26083.0,1.0,4.0
ENSG00000197785.14,22523.0,3.0,19.0
ENSG00000205090.9,5846.0,3.0,9.0
ENSG00000160075.12,33190.0,2.0,7.0
ENSG00000228594.4,2123.0,1.0,1.0
ENSG00000197530.13,15151.0,4.0,26.0
ENSG00000189409.14,3100.0,2.0,10.0
ENSG00000248333.9,23787.0,3.0,36.0
ENSG00000189339.12,33266.0,3.0,14.0
ENSG00000008128.23,21978.0,4.0,28.0
ENSG00000008130.15,29225.0,3.0,18.0
ENSG00000078369.18,105832.0,2.0,14.0
ENSG00000169885.10,2188.0,1.0,6.0
ENSG00000178821.13,1689.0,2.0,7.0
ENSG00000142609.19,81886.0,1.0,38.0
ENSG00000187730.9,11429.0,4.0,17.0
ENSG00000067606.17,134984.0,1.0,15.0
ENSG00000162585.17,28259.0,2.0,6.0
ENSG00000157933.10,81894.0,1.0,7.0
ENSG00000116151.14,70454.0,2.0,16.0
ENSG00000157916.20,13667.0,5.0,16.0
ENSG00000157911.11,9833.0,3.0,10.0
ENSG00000149527.18,79552.0,3.0,29.0
ENSG00000157881.16,18060.0,1.0,21.0
ENSG00000197921.6,1518.0,1.0,3.0
ENSG00000157873.18,9743.0,2.0,11.0
ENSG00000157870.17,4978.0,5.0,17.0
ENSG00000142606.16,42377.0,2.0,27.0
ENSG00000215912.12,165741.0,2.0,11.0
ENSG00000169717.7,1436.0,1.0,1.0
ENSG00000142611.17,369453.0,4.0,24.0
ENSG00000130762.15,26448.0,3.0,17.0
ENSG00000162591.16,123557.0,2.0,40.0
ENSG00000158109.15,5112.0,2.0,6.0
ENSG00000116213.16,21994.0,2.0,14.0
ENSG00000078900.15,83685.0,8.0,23.0
ENSG00000162592.10,25185.0,1.0,12.0
ENSG00000235169.11,3233.0,2.0,4.0
ENSG00000130764.10,17939.0,1.0,7.0
ENSG00000116198.14,45310.0,4.0,8.0
ENSG00000169598.17,28162.0,3.0,12.0
ENSG00000198912.12,11168.0,1.0,4.0
ENSG00000196581.11,137925.0,2.0,8.0
ENSG00000131697.18,129662.0,2.0,33.0
ENSG00000069424.15,110266.0,11.0,37.0
ENSG00000116254.18,78534.0,1.0,42.0
ENSG00000285629.1,38327.0,1.0,4.0
ENSG00000116251.11,24369.0,2.0,5.0
ENSG00000158286.13,15824.0,1.0,18.0
ENSG00000116237.16,14779.0,1.0,5.0
ENSG00000173673.8,1399.0,1.0,4.0
ENSG00000158292.7,13745.0,1.0,6.0
ENSG00000097021.20,129498.0,6.0,16.0
ENSG00000069812.11,12252.0,5.0,13.0
ENSG00000187017.17,36591.0,3.0,9.0
ENSG00000215788.11,5389.0,4.0,17.0
ENSG00000171680.23,52952.0,10.0,34.0
ENSG00000162408.11,33166.0,1.0,12.0
ENSG00000173662.21,24448.0,2.0,8.0
ENSG00000204859.13,9286.0,1.0,11.0
ENSG00000162413.16,23883.0,5.0,12.0
ENSG00000116273.6,10299.0,1.0,4.0
ENSG00000041988.15,10720.0,3.0,12.0
ENSG00000007923.16,67756.0,2.0,18.0
ENSG00000171735.19,984252.0,5.0,32.0
ENSG00000049245.13,10136.0,2.0,7.0
ENSG00000049246.15,60886.0,4.0,32.0
ENSG00000049247.14,10429.0,3.0,12.0
ENSG00000049249.9,27294.0,2.0,11.0
ENSG00000116288.13,31214.0,5.0,14.0
ENSG00000116285.13,21905.0,4.0,10.0
ENSG00000162426.16,26053.0,2.0,11.0
ENSG00000142599.19,496524.0,5.0,32.0
ENSG00000074800.16,18190.0,1.0,12.0
ENSG00000131686.15,29225.0,4.0,13.0
ENSG00000197241.4,23450.0,1.0,12.0
ENSG00000142583.18,53372.0,2.0,14.0
ENSG00000180758.12,28797.0,1.0,4.0
ENSG00000049239.13,36563.0,2.0,7.0
ENSG00000171621.14,76638.0,3.0,7.0
ENSG00000171612.7,45708.0,1.0,7.0
ENSG00000188807.13,25966.0,2.0,13.0
ENSG00000171608.16,77383.0,4.0,34.0
ENSG00000171603.18,95058.0,2.0,21.0
ENSG00000178585.15,62060.0,4.0,12.0
ENSG00000162441.12,21294.0,3.0,12.0
ENSG00000173614.14,42073.0,2.0,7.0
ENSG00000162444.12,18815.0,1.0,4.0
ENSG00000130939.20,148407.0,3.0,30.0
ENSG00000054523.19,171033.0,6.0,29.0
ENSG00000142657.21,21919.0,1.0,13.0
ENSG00000251503.8,22051.0,5.0,13.0
ENSG00000175279.22,12375.0,2.0,4.0
ENSG00000241563.4,1967.0,1.0,2.0
ENSG00000160049.12,16007.0,2.0,8.0
ENSG00000142655.13,158470.0,1.0,9.0
ENSG00000130940.15,160046.0,2.0,23.0
ENSG00000175262.14,35566.0,1.0,13.0
ENSG00000120948.19,18184.0,5.0,16.0
ENSG00000009724.17,20716.0,2.0,13.0
ENSG00000116649.10,5436.0,1.0,8.0
ENSG00000171824.14,33251.0,1.0,25.0
ENSG00000198793.13,156016.0,2.0,59.0
ENSG00000171819.5,6626.0,1.0,5.0
ENSG00000120942.14,22851.0,2.0,4.0
ENSG00000204624.8,58396.0,2.0,23.0
ENSG00000116661.11,18767.0,1.0,6.0
ENSG00000132879.14,8952.0,6.0,17.0
ENSG00000116663.11,10154.0,1.0,6.0
ENSG00000116670.15,17170.0,5.0,19.0
ENSG00000162490.7,34147.0,1.0,7.0
ENSG00000177674.16,18718.0,7.0,20.0
ENSG00000215910.7,27798.0,1.0,21.0
ENSG00000177000.13,20732.0,5.0,21.0
ENSG00000011021.23,41983.0,3.0,27.0
ENSG00000175206.10,2636.0,3.0,7.0
ENSG00000120937.9,1481.0,1.0,3.0
ENSG00000116685.16,6837.0,3.0,8.0
ENSG00000083444.17,41333.0,1.0,19.0
ENSG00000116688.18,35030.0,2.0,19.0
ENSG00000116691.11,12579.0,1.0,10.0
ENSG00000120949.15,80904.0,3.0,19.0
ENSG00000028137.19,42237.0,2.0,12.0
ENSG00000048707.15,282017.0,3.0,72.0
ENSG00000162496.9,50300.0,1.0,6.0
ENSG00000204518.3,22991.0,1.0,4.0
ENSG00000188984.12,12650.0,1.0,4.0
ENSG00000157330.10,17499.0,2.0,6.0
ENSG00000116726.5,4168.0,1.0,3.0
ENSG00000116721.9,5231.0,1.0,4.0
ENSG00000239810.3,6805.0,1.0,4.0
ENSG00000179172.10,1343.0,1.0,2.0
ENSG00000120952.4,4823.0,1.0,4.0
ENSG00000243073.4,6989.0,1.0,4.0
ENSG00000187545.5,5374.0,1.0,4.0
ENSG00000204510.5,3872.0,2.0,6.0
ENSG00000232423.6,9108.0,2.0,5.0
ENSG00000274764.6,7099.0,1.0,4.0
ENSG00000277058.3,2109.0,1.0,2.0
ENSG00000229571.7,9207.0,2.0,5.0
ENSG00000275774.3,1366.0,1.0,2.0
ENSG00000280267.4,7056.0,1.0,4.0
ENSG00000179412.11,1717.0,1.0,1.0
ENSG00000204505.5,7611.0,1.0,4.0
ENSG00000279169.3,5221.0,2.0,6.0
ENSG00000279804.2,3401.0,1.0,3.0
ENSG00000270601.4,9102.0,1.0,4.0
ENSG00000182330.10,4139.0,3.0,9.0
ENSG00000237700.2,5368.0,1.0,4.0
ENSG00000204501.7,7017.0,1.0,4.0
ENSG00000204481.8,5242.0,1.0,4.0
ENSG00000204480.8,2833.0,1.0,3.0
ENSG00000204479.4,2997.0,1.0,3.0
ENSG00000204478.10,4977.0,1.0,3.0
ENSG00000162494.6,39030.0,1.0,2.0
ENSG00000162493.17,34492.0,9.0,22.0
ENSG00000116731.22,124881.0,7.0,22.0
ENSG00000189337.17,1225251.0,7.0,26.0
ENSG00000171729.14,67946.0,5.0,12.0
ENSG00000142621.20,163762.0,4.0,9.0
ENSG00000142634.13,20451.0,1.0,4.0
ENSG00000162438.12,10800.0,2.0,9.0
ENSG00000142615.8,15363.0,1.0,8.0
ENSG00000215704.10,25486.0,1.0,8.0
ENSG00000132906.18,35702.0,4.0,15.0
ENSG00000116138.13,65566.0,4.0,19.0
ENSG00000116771.6,13352.0,1.0,7.0
ENSG00000197312.12,51586.0,1.0,10.0
ENSG00000215695.1,1853.0,1.0,1.0
ENSG00000116786.13,50449.0,2.0,21.0
ENSG00000162461.8,5134.0,1.0,5.0
ENSG00000162460.7,5483.0,1.0,6.0
ENSG00000162458.13,29987.0,4.0,17.0
ENSG00000233954.6,2179.0,1.0,1.0
ENSG00000065526.12,104361.0,1.0,15.0
ENSG00000116809.12,34263.0,3.0,21.0
ENSG00000183888.4,4571.0,1.0,2.0
ENSG00000173641.18,5566.0,5.0,14.0
ENSG00000186510.12,15175.0,3.0,25.0
ENSG00000184908.19,17059.0,3.0,7.0
ENSG00000185519.9,15882.0,1.0,7.0
ENSG00000142627.13,31732.0,1.0,17.0
ENSG00000142632.17,14798.0,1.0,16.0
ENSG00000132881.12,5491.0,1.0,5.0
ENSG00000037637.11,105640.0,1.0,10.0
ENSG00000055070.17,45570.0,4.0,10.0
ENSG00000187144.11,50307.0,4.0,23.0
ENSG00000157191.20,19357.0,4.0,14.0
ENSG00000219481.10,51243.0,2.0,32.0
ENSG00000058453.17,232691.0,1.0,37.0
ENSG00000117122.14,6130.0,2.0,11.0
ENSG00000159363.19,25970.0,2.0,31.0
ENSG00000288636.1,6689.0,1.0,2.0
ENSG00000117118.10,35310.0,1.0,8.0
ENSG00000117115.13,52690.0,2.0,18.0
ENSG00000142623.11,40879.0,1.0,16.0
ENSG00000142619.4,35135.0,1.0,16.0
ENSG00000159339.13,55809.0,2.0,18.0
ENSG00000276747.1,29503.0,1.0,16.0
ENSG00000179051.14,32917.0,2.0,15.0
ENSG00000074964.17,158176.0,3.0,32.0
ENSG00000117148.8,71730.0,2.0,5.0
ENSG00000117154.12,270685.0,1.0,10.0
ENSG00000179023.9,5044.0,1.0,1.0
ENSG00000009709.12,118020.0,3.0,14.0
ENSG00000179002.5,20083.0,1.0,6.0
ENSG00000159423.17,31294.0,4.0,22.0
ENSG00000169991.11,52396.0,1.0,9.0
ENSG00000127481.15,135756.0,4.0,111.0
ENSG00000127463.15,35867.0,3.0,28.0
ENSG00000053372.5,8323.0,1.0,8.0
ENSG00000162482.5,6197.0,1.0,7.0
ENSG00000053371.13,8179.0,1.0,7.0
ENSG00000040487.13,16974.0,2.0,11.0
ENSG00000077549.19,146764.0,5.0,19.0
ENSG00000173436.15,145418.0,2.0,4.0
ENSG00000158747.15,61477.0,8.0,13.0
ENSG00000270136.6,59860.0,1.0,6.0
ENSG00000158748.4,16091.0,1.0,3.0
ENSG00000162542.14,117705.0,2.0,19.0
ENSG00000178828.7,1254.0,1.0,1.0
ENSG00000169914.6,30550.0,1.0,8.0
ENSG00000188784.4,3608.0,1.0,4.0
ENSG00000188257.12,4985.0,3.0,10.0
ENSG00000127472.11,63732.0,1.0,5.0
ENSG00000117215.15,7627.0,2.0,6.0
ENSG00000158786.5,11058.0,1.0,5.0
ENSG00000187980.7,25265.0,2.0,7.0
ENSG00000162543.6,9954.0,1.0,2.0
ENSG00000158816.16,68643.0,2.0,25.0
ENSG00000162545.6,3819.0,1.0,2.0
ENSG00000090432.7,8703.0,1.0,4.0
ENSG00000183114.8,2447.0,1.0,1.0
ENSG00000158825.6,29817.0,1.0,4.0
ENSG00000158828.8,18053.0,1.0,8.0
ENSG00000244038.11,9777.0,2.0,13.0
ENSG00000117245.13,54003.0,3.0,19.0
ENSG00000189410.12,13106.0,2.0,12.0
ENSG00000127483.19,47057.0,3.0,17.0
ENSG00000075151.23,370596.0,6.0,48.0
ENSG00000117298.16,128325.0,5.0,27.0
ENSG00000142794.19,44877.0,4.0,21.0
ENSG00000162551.14,69013.0,4.0,18.0
ENSG00000076864.20,73148.0,6.0,39.0
ENSG00000090686.16,105308.0,5.0,37.0
ENSG00000187942.12,12960.0,2.0,8.0
ENSG00000142798.20,115066.0,1.0,97.0
ENSG00000219073.8,21620.0,1.0,8.0
ENSG00000142789.20,10885.0,1.0,4.0
ENSG00000070831.17,75849.0,3.0,7.0
ENSG00000162552.15,26656.0,1.0,5.0
ENSG00000184677.18,102319.0,2.0,20.0
ENSG00000070886.12,40106.0,2.0,19.0
ENSG00000173372.17,3050.0,2.0,5.0
ENSG00000159189.12,4477.0,3.0,7.0
ENSG00000173369.17,8875.0,1.0,3.0
ENSG00000133216.17,210661.0,5.0,26.0
ENSG00000215906.8,12295.0,2.0,10.0
ENSG00000227868.6,5018.0,2.0,5.0
ENSG00000004487.17,64246.0,3.0,25.0
ENSG00000169641.13,93785.0,3.0,9.0
ENSG00000179546.5,25607.0,1.0,2.0
ENSG00000125944.21,40565.0,6.0,22.0
ENSG00000125945.15,10388.0,2.0,6.0
ENSG00000204219.11,43839.0,3.0,15.0
ENSG00000088280.19,56005.0,4.0,32.0
ENSG00000007968.7,24795.0,1.0,7.0
ENSG00000117318.9,1575.0,1.0,3.0
ENSG00000142676.14,5093.0,2.0,8.0
ENSG00000011007.12,18904.0,3.0,15.0
ENSG00000057757.10,9814.0,2.0,7.0
ENSG00000011009.11,4394.0,5.0,19.0
ENSG00000117308.15,5182.0,2.0,14.0
ENSG00000117305.15,36735.0,2.0,11.0
ENSG00000179163.12,23213.0,1.0,8.0
ENSG00000188822.8,42847.0,1.0,2.0
ENSG00000189266.13,6623.0,3.0,6.0
ENSG00000188529.15,16580.0,7.0,18.0
ENSG00000142661.19,56100.0,2.0,39.0
ENSG00000142677.4,23369.0,1.0,7.0
ENSG00000185436.12,33791.0,5.0,14.0
ENSG00000158055.16,45125.0,4.0,21.0
ENSG00000001460.18,59935.0,3.0,12.0
ENSG00000001461.17,57174.0,4.0,18.0
ENSG00000117602.13,38689.0,8.0,18.0
ENSG00000184454.7,53241.0,1.0,4.0
ENSG00000133226.17,41565.0,3.0,28.0
ENSG00000169504.15,98939.0,1.0,6.0
ENSG00000020633.19,65610.0,3.0,10.0
ENSG00000117614.10,10226.0,2.0,9.0
ENSG00000117616.18,95964.0,2.0,7.0
ENSG00000187010.21,58052.0,4.0,8.0
ENSG00000183726.11,24044.0,1.0,7.0
ENSG00000188672.19,67943.0,6.0,22.0
ENSG00000204178.11,69351.0,2.0,13.0
ENSG00000157978.12,25280.0,1.0,9.0
ENSG00000117643.15,169415.0,4.0,21.0
ENSG00000162430.18,18028.0,2.0,16.0
ENSG00000255054.3,12274.0,1.0,3.0
ENSG00000117640.18,14302.0,8.0,20.0
ENSG00000127423.11,27545.0,2.0,6.0
ENSG00000182749.6,14224.0,1.0,2.0
ENSG00000117632.23,22810.0,5.0,13.0
ENSG00000158006.14,38350.0,2.0,14.0
ENSG00000158008.10,16580.0,1.0,11.0
ENSG00000158014.15,8866.0,2.0,9.0
ENSG00000158022.7,17135.0,1.0,9.0
ENSG00000175087.10,14390.0,3.0,8.0
ENSG00000197245.6,4883.0,1.0,2.0
ENSG00000282872.2,4862.0,2.0,6.0
ENSG00000236782.7,2315.0,2.0,6.0
ENSG00000142684.9,965.0,2.0,5.0
ENSG00000142675.18,12400.0,3.0,25.0
ENSG00000188782.9,12407.0,1.0,10.0
ENSG00000130695.16,44608.0,3.0,17.0
ENSG00000142669.15,1436.0,2.0,5.0
ENSG00000158062.20,37035.0,6.0,24.0
ENSG00000169442.9,2565.0,1.0,2.0
ENSG00000176092.17,38382.0,2.0,24.0
ENSG00000176083.18,12888.0,3.0,11.0
