ENSMUSG00000089699.2,46966.0,,
ENSMUSG00000102331.2,11595.0,1.0,2.0
ENSMUSG00000102343.2,80476.0,1.0,2.0
ENSMUSG00000104238.2,3007.0,,
ENSMUSG00000104328.2,3123.0,1.0,2.0
ENSMUSG00000085623.2,5963.0,1.0,3.0
ENSMUSG00000090031.3,5427.0,1.0,2.0
ENSMUSG00000097797.7,48463.0,2.0,7.0
ENSMUSG00000103067.2,20181.0,1.0,3.0
ENSMUSG00000079671.9,70343.0,2.0,7.0
ENSMUSG00000099827.2,1327.0,,
ENSMUSG00000097893.9,44276.0,1.0,7.0
ENSMUSG00000098234.8,2159.0,2.0,6.0
ENSMUSG00000087199.2,9979.0,,
ENSMUSG00000097171.2,5527.0,1.0,3.0
ENSMUSG00000101314.2,852.0,,
ENSMUSG00000099498.2,9824.0,,
ENSMUSG00000101476.2,12343.0,,
ENSMUSG00000054493.3,23994.0,,
ENSMUSG00000100868.2,15556.0,,
ENSMUSG00000089982.8,14329.0,,
ENSMUSG00000097744.2,4726.0,1.0,4.0
ENSMUSG00000101640.2,193446.0,,
ENSMUSG00000100110.2,4209.0,,
ENSMUSG00000099899.2,4700.0,1.0,4.0
ENSMUSG00000100053.2,25997.0,1.0,4.0
ENSMUSG00000085125.8,51619.0,3.0,11.0
ENSMUSG00000099895.2,63502.0,,
ENSMUSG00000109887.2,64594.0,,
ENSMUSG00000089787.3,41540.0,1.0,4.0
ENSMUSG00000100538.2,1044.0,,
ENSMUSG00000089914.3,35848.0,1.0,3.0
ENSMUSG00000099906.3,14416.0,,
ENSMUSG00000102121.2,3028.0,,
ENSMUSG00000097934.2,1823.0,1.0,4.0
ENSMUSG00000099971.2,1634.0,,
ENSMUSG00000099343.2,21234.0,1.0,2.0
ENSMUSG00000101227.2,187378.0,1.0,4.0
ENSMUSG00000097970.2,398.0,,
ENSMUSG00000100775.2,346.0,,
ENSMUSG00000099503.2,22077.0,,
ENSMUSG00000100483.2,1949.0,2.0,4.0
ENSMUSG00000099392.2,651.0,,
ENSMUSG00000101514.2,18350.0,1.0,2.0
ENSMUSG00000053185.3,1402.0,1.0,2.0
ENSMUSG00000100237.2,1756.0,1.0,3.0
ENSMUSG00000100910.2,14079.0,,
ENSMUSG00000102917.2,1220.0,,
ENSMUSG00000104230.2,2701.0,,
ENSMUSG00000096992.4,12590.0,1.0,3.0
ENSMUSG00000104397.2,874.0,,
ENSMUSG00000102336.2,6262.0,,
ENSMUSG00000101711.2,5219.0,,
ENSMUSG00000100280.3,4314.0,,
ENSMUSG00000101223.7,8766.0,1.0,5.0
ENSMUSG00000045815.5,509.0,,
ENSMUSG00000104002.3,2548.0,,
ENSMUSG00000104417.2,25691.0,,
ENSMUSG00000101714.2,3488.0,1.0,2.0
ENSMUSG00000102531.2,1274.0,1.0,2.0
ENSMUSG00000102279.2,4413.0,,
ENSMUSG00000103708.2,8059.0,,
ENSMUSG00000104201.2,822.0,1.0,2.0
ENSMUSG00000104523.2,1062.0,,
ENSMUSG00000102202.2,6704.0,1.0,4.0
ENSMUSG00000102762.2,712.0,,
ENSMUSG00000102845.2,703.0,,
ENSMUSG00000087589.4,7912.0,1.0,3.0
ENSMUSG00000104237.2,5744.0,1.0,2.0
ENSMUSG00000102930.2,2938.0,,
ENSMUSG00000103603.2,991.0,,
ENSMUSG00000086064.2,4505.0,,
ENSMUSG00000089767.2,1113.0,1.0,2.0
ENSMUSG00000097268.2,6089.0,1.0,2.0
ENSMUSG00000087374.2,20540.0,1.0,6.0
ENSMUSG00000103804.2,1010.0,,
ENSMUSG00000102716.2,27809.0,1.0,6.0
ENSMUSG00000085391.2,11246.0,,
ENSMUSG00000085280.2,4028.0,,
ENSMUSG00000087131.8,9025.0,2.0,7.0
ENSMUSG00000103647.2,3318.0,,
ENSMUSG00000104188.2,8989.0,1.0,2.0
ENSMUSG00000085894.2,4432.0,1.0,3.0
ENSMUSG00000097083.2,7206.0,1.0,2.0
ENSMUSG00000101634.7,8159.0,1.0,4.0
ENSMUSG00000097899.3,9623.0,1.0,4.0
ENSMUSG00000104441.2,8474.0,,
ENSMUSG00000103679.2,6194.0,,
ENSMUSG00000103270.2,13958.0,1.0,3.0
ENSMUSG00000104072.2,13665.0,1.0,3.0
ENSMUSG00000100185.2,2612.0,,
ENSMUSG00000100832.2,157752.0,,
ENSMUSG00000053640.3,1382.0,,
ENSMUSG00000101919.2,462.0,,
ENSMUSG00000101299.3,42557.0,,
ENSMUSG00000100180.2,31347.0,,
ENSMUSG00000060424.15,104060.0,2.0,6.0
ENSMUSG00000093436.7,49866.0,,
ENSMUSG00000097063.4,6393.0,,
ENSMUSG00000099784.2,2169.0,,
ENSMUSG00000100269.2,867.0,,
ENSMUSG00000041878.4,1247.0,,
ENSMUSG00000099576.2,52769.0,1.0,6.0
ENSMUSG00000100764.2,1934.0,,
ENSMUSG00000100635.2,611.0,,
ENSMUSG00000100480.2,498.0,,
ENSMUSG00000101104.7,19327.0,1.0,5.0
ENSMUSG00000100769.2,1638.0,1.0,3.0
ENSMUSG00000101701.2,5273.0,1.0,3.0
ENSMUSG00000100213.2,950.0,,
ENSMUSG00000101447.2,35610.0,1.0,3.0
ENSMUSG00000051616.15,95827.0,1.0,5.0
ENSMUSG00000099608.2,1492.0,,
ENSMUSG00000100451.2,527.0,,
ENSMUSG00000100816.2,2326.0,,
ENSMUSG00000100671.2,1474.0,,
ENSMUSG00000101242.2,2941.0,,
ENSMUSG00000099924.2,2272.0,,
ENSMUSG00000099625.2,2527.0,,
ENSMUSG00000101799.2,115393.0,1.0,5.0
ENSMUSG00000101702.2,999.0,1.0,2.0
ENSMUSG00000099413.2,89632.0,2.0,6.0
ENSMUSG00000101741.2,50619.0,,
ENSMUSG00000101724.2,1278.0,,
ENSMUSG00000100313.2,2498.0,,
ENSMUSG00000101628.2,78826.0,,
ENSMUSG00000109599.2,5630.0,,
ENSMUSG00000100120.2,59777.0,1.0,5.0
ENSMUSG00000099878.2,10277.0,1.0,6.0
ENSMUSG00000100302.2,2490.0,,
