ENSG00000243485.5,1555.0,,
ENSG00000237613.2,1527.0,1.0,3.0
ENSG00000238009.6,44428.0,,
ENSG00000239945.1,1554.0,,
ENSG00000239906.1,549.0,1.0,2.0
ENSG00000241860.7,32388.0,,
ENSG00000241599.1,1079.0,,
ENSG00000286448.1,1800.0,,
ENSG00000236601.2,7195.0,1.0,2.0
ENSG00000235146.2,7139.0,,
ENSG00000229905.1,1078.0,,
ENSG00000237491.10,31318.0,2.0,7.0
ENSG00000177757.2,2466.0,1.0,2.0
ENSG00000228794.10,34308.0,1.0,5.0
ENSG00000225880.5,1316.0,,
ENSG00000288531.1,7976.0,,
ENSG00000230368.2,8832.0,2.0,7.0
ENSG00000272438.1,11142.0,1.0,2.0
ENSG00000230699.2,3513.0,1.0,2.0
ENSG00000241180.1,800.0,1.0,2.0
ENSG00000223764.2,4151.0,1.0,4.0
ENSG00000272512.1,2085.0,,
ENSG00000224969.1,1196.0,1.0,2.0
ENSG00000242590.1,1083.0,1.0,2.0
ENSG00000273443.1,1080.0,1.0,2.0
ENSG00000285812.1,7013.0,,
ENSG00000223823.1,7039.0,1.0,3.0
ENSG00000272141.1,986.0,,
ENSG00000205231.1,6499.0,1.0,2.0
ENSG00000260179.1,1557.0,,
ENSG00000230415.1,5197.0,1.0,2.0
ENSG00000240731.1,1108.0,1.0,2.0
ENSG00000224870.7,2526.0,,
ENSG00000272455.1,1522.0,,
ENSG00000225905.1,2446.0,1.0,2.0
ENSG00000225285.1,4034.0,2.0,4.0
ENSG00000215014.5,2973.0,,
ENSG00000286989.1,2389.0,,
ENSG00000272106.1,2037.0,,
ENSG00000272004.1,3277.0,1.0,2.0
ENSG00000268575.1,34952.0,1.0,5.0
ENSG00000231050.1,1187.0,1.0,2.0
ENSG00000233542.2,2426.0,1.0,2.0
ENSG00000226969.1,867.0,1.0,3.0
ENSG00000271806.1,4195.0,,
ENSG00000182873.5,2595.0,2.0,5.0
ENSG00000234396.3,8215.0,1.0,2.0
ENSG00000287356.1,8045.0,,
ENSG00000272161.1,492.0,,
ENSG00000272420.1,567.0,,
ENSG00000224387.1,958.0,1.0,2.0
ENSG00000229393.1,1042.0,1.0,2.0
ENSG00000272449.2,17396.0,,
ENSG00000238164.6,7111.0,4.0,15.0
ENSG00000228037.1,2973.0,,
ENSG00000237058.1,4052.0,1.0,2.0
ENSG00000285945.1,16642.0,,
ENSG00000283259.1,2870.0,,
ENSG00000233234.1,842.0,1.0,2.0
ENSG00000287396.1,3711.0,,
ENSG00000231630.1,566.0,1.0,2.0
ENSG00000284745.1,8049.0,,
ENSG00000177133.12,8822.0,1.0,6.0
ENSG00000226286.1,782.0,1.0,2.0
