chr1	65428	0.078
chr1	999427	0.516
chr1	1001276	0.002
chr1	1013571	0.728
chr1	1072570	0.006
chr1	1203963	0.017
chr1	1325097	0.023
chr1	1373897	0.937
chr1	1405881	0.998
chr1	1419544	0.001
chr1	1426380	0.902
chr1	1435816	0.065
chr1	1535502	0.999
chr1	2185508	0.016
chr1	2189776	0.785
chr1	3652636	0.861
chr1	3690939	0.568
chr1	3698146	0.01
chr1	3772836	0.001
chr1	3890068	0.937
chr1	6026440	0.688
chr1	6027454	0.009
chr1	6034789	0.004
chr1	6046178	0.467
chr1	6066271	0.989
chr1	6264690	0.993
chr1	6419148	0.066
chr1	6419335	0.47
chr1	6467567	0.986
chr1	6593653	0.936
chr1	6594105	0.009
chr1	6595552	0.915
chr1	7961730	0
chr1	7961788	0
chr1	7962076	0.002
chr1	8004553	0.003
chr1	8015379	0.993
chr1	9293066	0.011
chr1	9356580	0.966
chr1	10430563	0.28
chr1	10431396	0.045
chr1	10450317	0.051
chr1	11654576	0
chr1	11736230	0.989
chr1	11846009	0.987
chr1	11857666	0.034
chr1	11923484	0.978
chr1	12746536	0.989
chr1	12775149	0.227
chr1	12848465	0.003
chr1	12916702	0.003
chr1	12917974	0.02
chr1	12939231	0.004
chr1	13060925	0.003
chr1	13068749	0.003
chr1	13070902	0.002
chr1	13116576	0.014
chr1	13197376	0.111
chr1	13369635	0.003
chr1	13389939	0.008
chr1	13416636	0.036
chr1	13476094	0.002
chr1	13584095	0.028
chr1	16004380	0.789
chr1	16015754	0.815
chr1	17005067	0.995
chr1	17755499	0.384
chr1	17823351	0.957
chr1	19597104	0.998
chr1	19643620	0.005
chr1	19643949	0.011
chr1	19644441	0.934
chr1	19645525	0.999
chr1	19646028	0.788
chr1	19647665	0.003
chr1	19666462	0.995
chr1	20114254	0.985
chr1	20186148	0.129
chr1	22025634	0.786
chr1	22052737	1
chr1	22636697	0.991
chr1	22637774	0.569
chr1	22643709	0.032
chr1	22643732	0.129
chr1	22643881	0.068
chr1	22653298	0.182
chr1	23011096	0.319
chr1	23089048	0.96
chr1	23090893	0.072
chr1	23194996	0.09
chr1	23875657	0.296
chr1	23956902	0.843
chr1	23959993	1
chr1	23961129	0.999
chr1	24157799	0.793
chr1	24157886	0.983
chr1	24159177	0.054
chr1	24161679	0.768
chr1	24503112	0.572
chr1	24507723	0.188
chr1	24514562	0.971
chr1	25813988	0.997
chr1	25820024	0.036
chr1	25820409	0.132
chr1	25820998	0.004
chr1	25823123	0.979
chr1	25832153	0.995
chr1	25863856	0.124
chr1	25885864	0
chr1	26111415	0.937
chr1	26159121	0.056
chr1	26164450	0.846
chr1	26165918	0.995
chr1	26170593	0.98
chr1	26171330	0.931
chr1	26280198	0.998
chr1	26787213	0.999
chr1	26787801	0.026
chr1	26787984	0.063
chr1	26788389	0.088
chr1	26788814	0.704
chr1	26789025	0.119
chr1	26912081	0.015
chr1	26994607	0.512
chr1	27392732	0.902
chr1	27872660	0.062
chr1	27959735	0.003
chr1	27960357	0.996
chr1	28236265	0.92
chr1	28329175	0.006
chr1	28592394	0.003
chr1	28887205	0.946
chr1	28893832	0.354
chr1	28914763	0.902
chr1	28914768	0.974
chr1	29121843	1
chr1	32200704	0.765
chr1	32221763	0.007
chr1	32222027	0.474
chr1	32222439	0.135
chr1	32247677	0.998
chr1	32465100	0.767
chr1	32539567	0.967
chr1	32621943	1
chr1	32754175	0.997
chr1	33013397	0.997
chr1	33020034	0.002
chr1	33020156	0.048
chr1	33031656	0.892
chr1	33860885	0.011
chr1	34755190	0.067
chr1	34759783	0.974
chr1	34782437	0.007
chr1	34793063	0.994
chr1	34977397	0.132
chr1	34982114	0.971
chr1	35716321	0.998
chr1	36137973	1
chr1	36322720	0.969
chr1	37683155	0.799
chr1	37795627	0
chr1	37795841	1
chr1	37808434	0.994
chr1	37808727	1
chr1	38991595	0.99
chr1	39026393	0
chr1	39682728	0.993
chr1	39897965	0.985
chr1	40074178	0.999
chr1	40248225	0.983
chr1	40509785	0.225
chr1	41016223	0.351
chr1	42153535	0.937
chr1	42162965	0.015
chr1	42456623	0.952
chr1	42457068	0.976
chr1	42735129	0.997
chr1	42736025	0.987
chr1	42846652	0.996
chr1	42850738	0.021
chr1	43148079	0.916
chr1	43283102	0.026
chr1	43707688	0.994
chr1	43708081	0.036
chr1	43736375	0.999
chr1	43736420	0.497
chr1	43934255	0.992
chr1	43935711	0.926
chr1	43936226	0.853
chr1	43975102	0.38
chr1	43975292	0.006
chr1	43979506	0.999
chr1	43979611	0.862
chr1	43980041	0.986
chr1	44138006	0.938
chr1	44655114	0.995
chr1	44655204	0.998
chr1	45688270	0.019
chr1	46043866	0.919
chr1	46175624	0.973
chr1	46340914	1
chr1	46344289	0.012
chr1	46635965	1
chr1	46671966	0.727
chr1	50048177	0.776
chr1	50960798	0.006
chr1	50969894	1
chr1	51102244	0.932
chr1	51102354	0.988
chr1	52056374	0.996
chr1	52602542	0.997
chr1	52688163	0.189
chr1	53917111	0.001
chr1	53921762	0.074
chr1	53923942	0.979
chr1	54009125	0.073
chr1	54053753	0.7
chr1	54054519	1
chr1	54133289	0.999
chr1	54140101	0.997
chr1	54174817	0.675
chr1	54190891	0.961
chr1	54716014	0.998
chr1	54759185	0.021
chr1	54981075	0.003
chr1	65147660	0.481
chr1	65147758	0.081
chr1	65148052	0.001
chr1	65148547	0.971
chr1	65420735	0.999
chr1	66533402	0.874
chr1	66533667	0.893
chr1	66798240	0.104
chr1	67685533	0.999
chr1	70852854	0.667
chr1	70852863	0.588
chr1	70953054	0.011
chr1	70971728	0.905
chr1	70974383	0.789
chr1	70997196	0.035
