chr1	943911	0.997
chr1	959218	0.002
chr1	964966	0.264
chr1	974445	0
chr1	978884	0.002
chr1	982068	0.113
chr1	1054827	0.265
chr1	1091475	0.238
chr1	1105959	0.007
chr1	1184972	0.996
chr1	1197441	0.981
chr1	1213986	0.042
chr1	1231895	0.116
chr1	1246517	0.089
chr1	1273502	0.043
chr1	1273669	0.997
chr1	1291257	0.026
chr1	1307772	0.997
chr1	1311333	0.01
chr1	1324584	0.036
chr1	1333509	0.017
chr1	1358459	0.504
chr1	1390769	0.994
chr1	1468387	0.008
chr1	1495488	0.032
chr1	1533929	0.923
chr1	1574481	0.991
chr1	1630295	0.736
chr1	1658917	0.775
chr1	1722591	0.977
chr1	1724261	0.039
chr1	1778292	0.634
chr1	1778749	0.013
chr1	1779908	0.103
chr1	1890823	0.164
chr1	1917150	0.923
chr1	1919185	0.88
chr1	2003704	0.024
chr1	2029986	0.975
chr1	2184925	0.938
chr1	2391461	0.188
chr1	2402210	0.355
chr1	2403038	0.999
chr1	2412394	0.97
chr1	2503620	0.987
chr1	2503925	0.003
chr1	2561497	0.016
chr1	2563151	0.001
chr1	2589413	0.059
chr1	2629334	0.232
chr1	2632869	0.002
chr1	2789506	0.18
chr1	3433680	0.899
chr1	3433737	0.986
chr1	3480451	0.024
chr1	3611141	0.399
chr1	3771404	0.824
chr1	3856892	0.014
chr1	3860423	0.012
chr1	4777404	0.002
chr1	5992247	0.961
chr1	6245113	0.652
chr1	6260828	0.066
chr1	6454437	0.907
chr1	6460000	0.991
chr1	6460002	0.999
chr1	6466072	0.017
chr1	6554110	0
chr1	6578656	0.815
chr1	6588919	0.995
chr1	6621414	0.91
chr1	6632799	0.001
chr1	7779629	0.964
chr1	7803695	0.926
chr1	7842675	0.349
chr1	7852904	0.855
chr1	7853310	0.935
chr1	7940787	0.149
chr1	8343750	1
chr1	8423564	0.386
chr1	8655976	0.992
chr1	8878583	0.001
chr1	8951426	0.331
chr1	8974350	0.012
chr1	9026298	0.004
chr1	9069507	0.151
chr1	9128648	0.355
chr1	9612989	0.106
chr1	9726912	0.981
chr1	9823646	0.98
chr1	9942627	0.035
chr1	9943252	0
chr1	9943352	0.508
chr1	9982304	0.012
chr1	10015785	0.997
chr1	10072457	0.241
chr1	10376548	0.998
chr1	10378342	0.005
chr1	10419633	0.996
chr1	10472326	0.991
chr1	10629534	0.941
chr1	10982015	0.125
chr1	11047206	0.995
chr1	11099724	0.985
chr1	11130532	1
chr1	11194857	0.991
chr1	11262448	0.984
chr1	11654322	0.994
chr1	11673618	0.726
chr1	11719587	0.997
chr1	11789273	0.994
chr1	11802884	0.839
chr1	11803408	0.989
chr1	11805383	0.07
chr1	11805891	0.001
chr1	11840146	0.998
chr1	11974656	0.748
chr1	12014260	0.343
chr1	12031725	0.297
chr1	12206743	0.07
chr1	12508896	0.661
chr1	12617157	0.984
chr1	12665964	0.313
chr1	12725225	0.082
chr1	12795441	0.016
chr1	12831359	0.004
chr1	12861224	0.001
chr1	12886150	0.006
chr1	12898219	0.003
chr1	13056417	0.005
chr1	13155887	0.001
chr1	13262553	0.013
chr1	13308332	0.003
chr1	13321706	0.002
chr1	14304593	0.345
chr1	15114474	0.999
chr1	15329349	0.953
chr1	15397300	0.146
chr1	15428596	0.998
chr1	15446578	0.263
chr1	15471993	0.239
chr1	15491298	0.305
chr1	15524072	0.848
chr1	15567781	0.999
chr1	15574763	0.885
chr1	15584699	0.409
chr1	15659840	0.993
chr1	15733800	0.988
chr1	15739227	0.993
chr1	15747549	0.095
chr1	15774621	0.78
chr1	15784551	0.996
chr1	15939299	0.973
chr1	16033614	1
chr1	16057190	0
chr1	16073424	0.999
chr1	16155851	0.998
chr1	16236634	0.999
chr1	16431246	0.046
chr1	16437131	0.962
chr1	16458845	0.547
chr1	16613341	0.003
chr1	16980590	0.931
chr1	17053951	0.779
chr1	17244013	1
chr1	17334327	0.024
chr1	17401208	0.852
chr1	17438233	0.999
chr1	17439548	0.985
chr1	18378259	0.325
chr1	18735635	0.996
chr1	18859482	0.998
chr1	18902465	0.029
chr1	19081352	0.988
chr1	19104588	0.998
chr1	19117826	0.604
chr1	19251418	0.995
chr1	19258684	0.967
chr1	19273864	0.007
chr1	19288499	0.044
chr1	19311830	0.048
chr1	19484193	0.851
chr1	19485439	0.993
chr1	19656869	0.998
chr1	19799177	0.017
chr1	19799858	0.621
chr1	19907573	0.984
chr1	19979583	0
chr1	19980365	0.062
chr1	20177327	0.286
chr1	20507908	0.994
chr1	20618455	0.995
chr1	20650437	0.996
chr1	20661200	0.975
chr1	20717352	0.002
chr1	20732184	0.744
chr1	20786517	0.001
chr1	21111326	0.014
chr1	21167964	0.031
chr1	21174713	0.003
chr1	21279194	0.999
chr1	21290073	0.998
chr1	21345379	0.021
chr1	21622342	0.995
chr1	21651782	0.89
chr1	21669257	0.327
chr1	21822205	0.002
chr1	21823913	0.008
chr1	21937158	0.882
chr1	21989265	0.047
chr1	22012453	0.015
chr1	22526205	0.978
chr1	22588874	0.64
chr1	22601630	0.977
chr1	22891132	0.031
chr1	22912447	0.995
chr1	22913661	1
chr1	22965293	0.986
chr1	23083182	0.998
chr1	23344214	0.982
chr1	23419080	0.985
chr1	23424568	0.997
chr1	23436563	0.997
chr1	23484475	0.056
chr1	23530545	1
chr1	23787278	0.996
